building_id, mean_temp, std_temp, pct_above_18, pct_below_15
10083, 0.5329464592066594, 2.0997489812091974, 0.05668849671057539, 99.94331150328942
10084, 0.5223987351302515, 2.0826378448339096, 0.07077247402499623, 99.92922752597501
building_id, mean_temp, std_temp, pct_above_18, pct_below_15
10000, 0.44650283895699977, 1.8493456566776003, 0.016274275794727133, 99.98372572420527
10009, 0.28322570107548495, 1.454561187777491, 0.006282038395818675, 99.99371796160418
10014, 0.35663209218053377, 1.8869378120954208, 0.027483153844587854, 99.97251684615541
10019, 0.35613828953927223, 1.8814919923922504, 0.024414807580797754, 99.9755851924192
10029, 0.3952083253916822, 1.6142605787073234, 0.015247970113978576, 99.98475202988602
10031, 0.365391980673482, 1.8289402849895668, 0.013257519959932828, 99.98674248004006
10051, 0.8008070736007051, 2.7480364700667126, 0.08814455707360071, 99.9118554429264
10053, 0.38282902856135403, 1.6056804503399005, 0.011019040902679831, 99.98898095909732
10056, 0.8479777225045961, 2.8582757147710565, 0.09372409069608162, 99.90627590930391
10064, 0.2749978116885011, 1.3297295241596516, 0.008753245995389956, 99.99124675400462
10075, 0.3299454553484675, 1.8643972068024248, 0.024291140358625563, 99.97570885964137
10079, 0.3287760731742729, 1.660428100049471, 0.01839035957992547, 99.98160964042007
10080, 0.3396165414270459, 1.6988149374848593, 0.01567536322755729, 99.98432463677244
10082, 0.3444834289507373, 1.7233259521476816, 0.018965435493812525, 99.98103456450619
10083, 0.5329464592066594, 2.0997489812091974, 0.05668849671057539, 99.94331150328942
10084, 0.5223987351302515, 2.0826378448339096, 0.07077247402499623, 99.92922752597501
10085, 0.5342404875777712, 2.126184780176554, 0.05784342771687759, 99.94215657228312
10086, 0.31039149347510875, 1.5938657304169408, 0.015466408893185114, 99.98453359110681
building_id, mean_temp, std_temp, pct_above_18, pct_below_15
10000, 0.44650283895699977, 1.8493456566776003, 0.016274275794727133, 99.98372572420527
10009, 0.28322570107548495, 1.454561187777491, 0.006282038395818675, 99.99371796160418
10014, 0.35663209218053377, 1.8869378120954208, 0.027483153844587854, 99.97251684615541
10019, 0.35613828953927223, 1.8814919923922504, 0.024414807580797754, 99.9755851924192
10029, 0.3952083253916822, 1.6142605787073234, 0.015247970113978576, 99.98475202988602
10031, 0.365391980673482, 1.8289402849895668, 0.013257519959932828, 99.98674248004006
10051, 0.8008070736007051, 2.7480364700667126, 0.08814455707360071, 99.9118554429264
10053, 0.38282902856135403, 1.6056804503399005, 0.011019040902679831, 99.98898095909732
10056, 0.8479777225045961, 2.8582757147710565, 0.09372409069608162, 99.90627590930391
10064, 0.2749978116885011, 1.3297295241596516, 0.008753245995389956, 99.99124675400462
10075, 0.3299454553484675, 1.8643972068024248, 0.024291140358625563, 99.97570885964137
10079, 0.3287760731742729, 1.660428100049471, 0.01839035957992547, 99.98160964042007
10080, 0.3396165414270459, 1.6988149374848593, 0.01567536322755729, 99.98432463677244
10082, 0.3444834289507373, 1.7233259521476816, 0.018965435493812525, 99.98103456450619
10083, 0.5329464592066594, 2.0997489812091974, 0.05668849671057539, 99.94331150328942
10084, 0.5223987351302515, 2.0826378448339096, 0.07077247402499623, 99.92922752597501
10085, 0.5342404875777712, 2.126184780176554, 0.05784342771687759, 99.94215657228312
10086, 0.31039149347510875, 1.5938657304169408, 0.015466408893185114, 99.98453359110681
10087, 0.32267231580035133, 1.6447501869519394, 0.019728127612802616, 99.98027187238719
10089, 0.30552849834031565, 1.5830901082609983, 0.016076714297873145, 99.98392328570212
building_id, mean_temp, std_temp, pct_above_18, pct_below_15
10000, 0.44650283895699977, 1.8493456566776003, 0.016274275794727133, 99.98372572420527
10009, 0.28322570107548495, 1.454561187777491, 0.006282038395818675, 99.99371796160418
10014, 0.35663209218053377, 1.8869378120954208, 0.027483153844587854, 99.97251684615541
10019, 0.35613828953927223, 1.8814919923922504, 0.024414807580797754, 99.9755851924192
10029, 0.3952083253916822, 1.6142605787073234, 0.015247970113978576, 99.98475202988602
10031, 0.365391980673482, 1.8289402849895668, 0.013257519959932828, 99.98674248004006
10051, 0.8008070736007051, 2.7480364700667126, 0.08814455707360071, 99.9118554429264
10053, 0.38282902856135403, 1.6056804503399005, 0.011019040902679831, 99.98898095909732
10056, 0.8479777225045961, 2.8582757147710565, 0.09372409069608162, 99.90627590930391
10064, 0.2749978116885011, 1.3297295241596516, 0.008753245995389956, 99.99124675400462
10075, 0.3299454553484675, 1.8643972068024248, 0.024291140358625563, 99.97570885964137
10079, 0.3287760731742729, 1.660428100049471, 0.01839035957992547, 99.98160964042007
10080, 0.3396165414270459, 1.6988149374848593, 0.01567536322755729, 99.98432463677244
10082, 0.3444834289507373, 1.7233259521476816, 0.018965435493812525, 99.98103456450619
10083, 0.5329464592066594, 2.0997489812091974, 0.05668849671057539, 99.94331150328942
10084, 0.5223987351302515, 2.0826378448339096, 0.07077247402499623, 99.92922752597501
10085, 0.5342404875777712, 2.126184780176554, 0.05784342771687759, 99.94215657228312
10086, 0.31039149347510875, 1.5938657304169408, 0.015466408893185114, 99.98453359110681
10087, 0.32267231580035133, 1.6447501869519394, 0.019728127612802616, 99.98027187238719
10089, 0.30552849834031565, 1.5830901082609983, 0.016076714297873145, 99.98392328570212
10090, 0.9073150939021563, 2.8344462809577777, 0.1692557384651055, 99.8307442615349
10093, 0.28997497670992484, 1.483599324126486, 0.009749333795523974, 99.99025066620447
10094, 0.2971734252722596, 1.5145202190350922, 0.008756088217588791, 99.99124391178242
10097, 0.6680021541876101, 2.534987571074768, 0.07833409491481168, 99.92166590508519
10117, 0.7559474516299028, 2.5014498817290685, 0.1079073502471831, 99.89209264975281
10119, 0.7040793243854622, 2.3840428173525736, 0.13069924093902377, 99.86930075906098
10120, 0.9653430116709365, 2.7982875054180107, 0.19667210102735297, 99.80332789897265
10124, 0.5031701761308606, 1.8636990493727432, 0.016142339563080678, 99.98385766043691
10126, 0.45481821390751853, 1.75402295714652, 0.017649135192375574, 99.98235086480763
10128, 0.6453489918604033, 1.899577323052955, 0.0, 100.0
10136, 0.384366318328769, 1.7409827467803125, 0.011863920828101674, 99.9881360791719
10144, 0.31336295626851435, 1.5581758589099335, 0.013807300296229353, 99.98619269970376
10145, 0.2512179304672424, 1.3488670438692387, 0.009490367277213628, 99.99050963272279
10150, 0.5278359883537637, 1.9286930527929502, 0.02967193961760288, 99.9703280603824
10161, 0.645016887591439, 2.3969684562613462, 0.09674298613350532, 99.9032570138665
10165, 0.6002880658436214, 2.2602518886499445, 0.0823045267489712, 99.91769547325103
10167, 0.623020767358912, 2.3285942770218613, 0.10667022234074469, 99.89332977765926
10168, 0.6275865507670317, 2.348105391663907, 0.10803264247843503, 99.89196735752157
10174, 0.2155190496500514, 1.2590845853807082, 0.002796792079484831, 99.99720320792052
10176, 0.21630803683200267, 1.268237144515181, 0.007650151612095585, 99.9923498483879
building_id, mean_temp, std_temp, pct_above_18, pct_below_15
10000, 0.44650283895699977, 1.8493456566776003, 0.016274275794727133, 99.98372572420527
10009, 0.28322570107548495, 1.454561187777491, 0.006282038395818675, 99.99371796160418
10014, 0.35663209218053377, 1.8869378120954208, 0.027483153844587854, 99.97251684615541
10019, 0.35613828953927223, 1.8814919923922504, 0.024414807580797754, 99.9755851924192
10029, 0.3952083253916822, 1.6142605787073234, 0.015247970113978576, 99.98475202988602
10031, 0.365391980673482, 1.8289402849895668, 0.013257519959932828, 99.98674248004006
10051, 0.8008070736007051, 2.7480364700667126, 0.08814455707360071, 99.9118554429264
10053, 0.38282902856135403, 1.6056804503399005, 0.011019040902679831, 99.98898095909732
10056, 0.8479777225045961, 2.8582757147710565, 0.09372409069608162, 99.90627590930391
10064, 0.2749978116885011, 1.3297295241596516, 0.008753245995389956, 99.99124675400462
10075, 0.3299454553484675, 1.8643972068024248, 0.024291140358625563, 99.97570885964137
10079, 0.3287760731742729, 1.660428100049471, 0.01839035957992547, 99.98160964042007
10080, 0.3396165414270459, 1.6988149374848593, 0.01567536322755729, 99.98432463677244
10082, 0.3444834289507373, 1.7233259521476816, 0.018965435493812525, 99.98103456450619
10083, 0.5329464592066594, 2.0997489812091974, 0.05668849671057539, 99.94331150328942
10084, 0.5223987351302515, 2.0826378448339096, 0.07077247402499623, 99.92922752597501
10085, 0.5342404875777712, 2.126184780176554, 0.05784342771687759, 99.94215657228312
10086, 0.31039149347510875, 1.5938657304169408, 0.015466408893185114, 99.98453359110681
10087, 0.32267231580035133, 1.6447501869519394, 0.019728127612802616, 99.98027187238719
10089, 0.30552849834031565, 1.5830901082609983, 0.016076714297873145, 99.98392328570212
10090, 0.9073150939021563, 2.8344462809577777, 0.1692557384651055, 99.8307442615349
10093, 0.28997497670992484, 1.483599324126486, 0.009749333795523974, 99.99025066620447
10094, 0.2971734252722596, 1.5145202190350922, 0.008756088217588791, 99.99124391178242
10097, 0.6680021541876101, 2.534987571074768, 0.07833409491481168, 99.92166590508519
10117, 0.7559474516299028, 2.5014498817290685, 0.1079073502471831, 99.89209264975281
10119, 0.7040793243854622, 2.3840428173525736, 0.13069924093902377, 99.86930075906098
10120, 0.9653430116709365, 2.7982875054180107, 0.19667210102735297, 99.80332789897265
10124, 0.5031701761308606, 1.8636990493727432, 0.016142339563080678, 99.98385766043691
10126, 0.45481821390751853, 1.75402295714652, 0.017649135192375574, 99.98235086480763
10128, 0.6453489918604033, 1.899577323052955, 0.0, 100.0
10136, 0.384366318328769, 1.7409827467803125, 0.011863920828101674, 99.9881360791719
10144, 0.31336295626851435, 1.5581758589099335, 0.013807300296229353, 99.98619269970376
10145, 0.2512179304672424, 1.3488670438692387, 0.009490367277213628, 99.99050963272279
10150, 0.5278359883537637, 1.9286930527929502, 0.02967193961760288, 99.9703280603824
10161, 0.645016887591439, 2.3969684562613462, 0.09674298613350532, 99.9032570138665
10165, 0.6002880658436214, 2.2602518886499445, 0.0823045267489712, 99.91769547325103
10167, 0.623020767358912, 2.3285942770218613, 0.10667022234074469, 99.89332977765926
10168, 0.6275865507670317, 2.348105391663907, 0.10803264247843503, 99.89196735752157
10174, 0.2155190496500514, 1.2590845853807082, 0.002796792079484831, 99.99720320792052
10176, 0.21630803683200267, 1.268237144515181, 0.007650151612095585, 99.9923498483879
10177, 0.20005321142673557, 1.2192263496727311, 0.005354608979679259, 99.99464539102033
10180, 0.19290263449302744, 1.189686979198594, 0.0018768651347276356, 99.99812313486527
10182, 0.46443764877795846, 1.8583488420513732, 0.020033467675410685, 99.9799665323246
10198, 0.2432843721053328, 1.142070497281204, 0.0, 100.0
10199, 0.2811782265377309, 1.254918600685365, 0.0, 100.0
10200, 0.22177136090240654, 1.070016618156423, 0.0, 100.0
10201, 0.26533322470262344, 1.2129053311273925, 0.0006517842594101353, 99.9993482157406
10202, 0.23347979667442062, 1.1095777447110287, 0.0, 100.0
10203, 0.2775592772555892, 1.2610584820848971, 0.0, 100.0
10204, 0.2524268457981183, 1.1669321996649455, 0.0, 100.0
10205, 0.26124353248131604, 1.2818298106119912, 0.006633352496351656, 99.99336664750365
10206, 0.23265291362063403, 1.1764027419420313, 0.00445082395878537, 99.99554917604121
10207, 0.2582861338367946, 1.267262772361715, 0.006624490742274187, 99.99337550925772
10208, 0.15594131391838903, 0.9393472424830119, 0.0030085140948885344, 99.99699148590511
1021, 0.3061929144089085, 1.6662054295557727, 0.02213645681947238, 99.97786354318052
10215, 0.6575894146281094, 2.2374882564522656, 0.07631698362278784, 99.92368301637721
10219, 0.5902071388940263, 2.117583031758206, 0.09863756858393441, 99.90136243141606
1022, 0.33985784936858027, 1.7550467825691858, 0.03433141881547326, 99.96566858118453
1023, 0.36134659352859816, 1.8164230632238203, 0.019758569103243227, 99.98024143089675
1024, 0.3465871068480928, 1.7755970872426479, 0.02602423972042531, 99.97397576027957
building_id, mean_temp, std_temp, pct_above_18, pct_below_15
10000, 0.44650283895699977, 1.8493456566776003, 0.016274275794727133, 99.98372572420527
10009, 0.28322570107548495, 1.454561187777491, 0.006282038395818675, 99.99371796160418
10014, 0.35663209218053377, 1.8869378120954208, 0.027483153844587854, 99.97251684615541
10019, 0.35613828953927223, 1.8814919923922504, 0.024414807580797754, 99.9755851924192
10029, 0.3952083253916822, 1.6142605787073234, 0.015247970113978576, 99.98475202988602
10031, 0.365391980673482, 1.8289402849895668, 0.013257519959932828, 99.98674248004006
10051, 0.8008070736007051, 2.7480364700667126, 0.08814455707360071, 99.9118554429264
10053, 0.38282902856135403, 1.6056804503399005, 0.011019040902679831, 99.98898095909732
10056, 0.8479777225045961, 2.8582757147710565, 0.09372409069608162, 99.90627590930391
10064, 0.2749978116885011, 1.3297295241596516, 0.008753245995389956, 99.99124675400462
10075, 0.3299454553484675, 1.8643972068024248, 0.024291140358625563, 99.97570885964137
10079, 0.3287760731742729, 1.660428100049471, 0.01839035957992547, 99.98160964042007
10080, 0.3396165414270459, 1.6988149374848593, 0.01567536322755729, 99.98432463677244
10082, 0.3444834289507373, 1.7233259521476816, 0.018965435493812525, 99.98103456450619
10083, 0.5329464592066594, 2.0997489812091974, 0.05668849671057539, 99.94331150328942
10084, 0.5223987351302515, 2.0826378448339096, 0.07077247402499623, 99.92922752597501
10085, 0.5342404875777712, 2.126184780176554, 0.05784342771687759, 99.94215657228312
10086, 0.31039149347510875, 1.5938657304169408, 0.015466408893185114, 99.98453359110681
10087, 0.32267231580035133, 1.6447501869519394, 0.019728127612802616, 99.98027187238719
10089, 0.30552849834031565, 1.5830901082609983, 0.016076714297873145, 99.98392328570212
10090, 0.9073150939021563, 2.8344462809577777, 0.1692557384651055, 99.8307442615349
10093, 0.28997497670992484, 1.483599324126486, 0.009749333795523974, 99.99025066620447
10094, 0.2971734252722596, 1.5145202190350922, 0.008756088217588791, 99.99124391178242
10097, 0.6680021541876101, 2.534987571074768, 0.07833409491481168, 99.92166590508519
10117, 0.7559474516299028, 2.5014498817290685, 0.1079073502471831, 99.89209264975281
10119, 0.7040793243854622, 2.3840428173525736, 0.13069924093902377, 99.86930075906098
10120, 0.9653430116709365, 2.7982875054180107, 0.19667210102735297, 99.80332789897265
10124, 0.5031701761308606, 1.8636990493727432, 0.016142339563080678, 99.98385766043691
10126, 0.45481821390751853, 1.75402295714652, 0.017649135192375574, 99.98235086480763
10128, 0.6453489918604033, 1.899577323052955, 0.0, 100.0
10136, 0.384366318328769, 1.7409827467803125, 0.011863920828101674, 99.9881360791719
10144, 0.31336295626851435, 1.5581758589099335, 0.013807300296229353, 99.98619269970376
10145, 0.2512179304672424, 1.3488670438692387, 0.009490367277213628, 99.99050963272279
10150, 0.5278359883537637, 1.9286930527929502, 0.02967193961760288, 99.9703280603824
10161, 0.645016887591439, 2.3969684562613462, 0.09674298613350532, 99.9032570138665
10165, 0.6002880658436214, 2.2602518886499445, 0.0823045267489712, 99.91769547325103
10167, 0.623020767358912, 2.3285942770218613, 0.10667022234074469, 99.89332977765926
10168, 0.6275865507670317, 2.348105391663907, 0.10803264247843503, 99.89196735752157
10174, 0.2155190496500514, 1.2590845853807082, 0.002796792079484831, 99.99720320792052
10176, 0.21630803683200267, 1.268237144515181, 0.007650151612095585, 99.9923498483879
10177, 0.20005321142673557, 1.2192263496727311, 0.005354608979679259, 99.99464539102033
10180, 0.19290263449302744, 1.189686979198594, 0.0018768651347276356, 99.99812313486527
10182, 0.46443764877795846, 1.8583488420513732, 0.020033467675410685, 99.9799665323246
10198, 0.2432843721053328, 1.142070497281204, 0.0, 100.0
10199, 0.2811782265377309, 1.254918600685365, 0.0, 100.0
10200, 0.22177136090240654, 1.070016618156423, 0.0, 100.0
10201, 0.26533322470262344, 1.2129053311273925, 0.0006517842594101353, 99.9993482157406
10202, 0.23347979667442062, 1.1095777447110287, 0.0, 100.0
10203, 0.2775592772555892, 1.2610584820848971, 0.0, 100.0
10204, 0.2524268457981183, 1.1669321996649455, 0.0, 100.0
10205, 0.26124353248131604, 1.2818298106119912, 0.006633352496351656, 99.99336664750365
10206, 0.23265291362063403, 1.1764027419420313, 0.00445082395878537, 99.99554917604121
10207, 0.2582861338367946, 1.267262772361715, 0.006624490742274187, 99.99337550925772
10208, 0.15594131391838903, 0.9393472424830119, 0.0030085140948885344, 99.99699148590511
1021, 0.3061929144089085, 1.6662054295557727, 0.02213645681947238, 99.97786354318052
10215, 0.6575894146281094, 2.2374882564522656, 0.07631698362278784, 99.92368301637721
10219, 0.5902071388940263, 2.117583031758206, 0.09863756858393441, 99.90136243141606
1022, 0.33985784936858027, 1.7550467825691858, 0.03433141881547326, 99.96566858118453
1023, 0.36134659352859816, 1.8164230632238203, 0.019758569103243227, 99.98024143089675
1024, 0.3465871068480928, 1.7755970872426479, 0.02602423972042531, 99.97397576027957
10243, 0.6038793922821589, 2.4368515421379255, 0.03509438928451314, 99.96490561071548
10244, 0.5927122458713409, 2.395689073427136, 0.029809813390568173, 99.97019018660943
10245, 0.6018060725919032, 2.4402483303477314, 0.03053745928338762, 99.96946254071662
10247, 0.6019221802758434, 2.4091547723596376, 0.051137816415239075, 99.94886218358477
10249, 0.58742295126141, 2.401412784560627, 0.042103135841557476, 99.95789686415844
1025, 0.33280573530096363, 1.730096357486605, 0.02234532842977515, 99.97765467157022
10251, 0.19128282311959258, 1.1188841441467692, 0.005679559266200943, 99.9943204407338
10252, 0.21593942698150098, 1.1977070572587447, 0.010339900736952925, 99.98966009926305
10255, 0.21120980644206672, 1.1813253272309772, 0.004623935338888221, 99.99537606466112
10257, 0.2944435817440038, 1.43857063805143, 0.007058458150401626, 99.9929415418496
10259, 0.2128010976725277, 1.1947206861351898, 0.007622725886777112, 99.99237727411322
1026, 0.3604120059656972, 1.8158605794011407, 0.02609992542878449, 99.97390007457122
10260, 0.2207910215268852, 1.2371160631400187, 0.007660813237885275, 99.99233918676211
10262, 0.2356824716225424, 1.2941139116509455, 0.010802546077013845, 99.98919745392298
10263, 0.2535888958363669, 1.3628266177843844, 0.010278460629213098, 99.98972153937079
10265, 0.33571532691950917, 1.5482856466671977, 0.014576873128196974, 99.98542312687181
10267, 0.3450962758552721, 1.5854688075266823, 0.008623557094107647, 99.99137644290589
10268, 0.3692297109696462, 1.6555367156001732, 0.020010755781232414, 99.97998924421877
10269, 0.3567275804653851, 1.6444820250328411, 0.020640970951273548, 99.97935902904874
1027, 0.22239979663446713, 1.392448581559802, 0.015835840674773508, 99.98416415932523
10276, 0.27177739982016924, 1.5989378925361721, 0.012999815835942324, 99.98700018416406
10277, 0.2853946321949598, 1.6446945896261274, 0.014244506962002778, 99.985755493038
10279, 0.2745910180264666, 1.6069228688923805, 0.01562988433885589, 99.98437011566115
10281, 0.26221354166666666, 1.5557752944753807, 0.011458333333333333, 99.98854166666666
10282, 1.3437293786684263, 3.3666135461295066, 0.3855103671031153, 99.61448963289689
10285, 0.36623965486881493, 1.66107678803887, 0.022891354111639374, 99.97710864588836
10288, 0.31903139674063163, 1.6382006678280725, 0.007891933129019953, 99.99210806687098
10291, 0.30080453782485383, 1.6403043665905728, 0.013891300573016149, 99.98610869942698
10292, 0.277379105997824, 1.5505372353616789, 0.009259473598925901, 99.99074052640108
10303, 0.43661441801106055, 2.0187995708937856, 0.04254065905297948, 99.95745934094703
10306, 0.35041038056154233, 1.7635511787446578, 0.02804759233562635, 99.97195240766438
1031, 0.44201520912547526, 1.9847343250080116, 0.03762674271229404, 99.96237325728771
10311, 0.35674994676698135, 1.9124265472075588, 0.016561383585302954, 99.9834386164147
10312, 0.363858973444595, 1.9096976410601747, 0.01307562465825072, 99.98692437534174
10315, 0.3899331466620222, 1.9984800522758843, 0.01741670127677818, 99.98258329872323
10316, 0.19214224028777913, 1.1821602115056329, 0.0032466056737680753, 99.99675339432623
10318, 0.39445673938244286, 2.003776756624344, 0.01791548108335968, 99.98208451891664
10323, 0.5542986425339367, 2.3103093597725928, 0.041718815185648725, 99.95828118481434
10324, 0.5156983568075117, 2.1853318466463727, 0.04123842152011166, 99.9587615784799
10330, 0.5633824222252618, 2.3772260078876677, 0.05471207769115032, 99.94528792230885

------------------------------------------------------------
Sender: LSF System <lsfadmin@hpc.dtu.dk>
Subject: Job 28310240: <Task10fix_time> in cluster <dcc> Exited

Job <Task10fix_time> was submitted from host <n-62-30-3> by user <s224353> in cluster <dcc> at Tue Apr 28 09:48:30 2026
Job was executed on host(s) <4*n-62-18-13>, in queue <c02613>, as user <s224353> in cluster <dcc> at Tue Apr 28 09:48:31 2026
</zhome/5f/c/186820> was used as the home directory.
</zhome/5f/c/186820/Desktop/02613hpc/02613_PythonHPC_project/src> was used as the working directory.
Started at Tue Apr 28 09:48:31 2026
Terminated at Tue Apr 28 09:48:45 2026
Results reported at Tue Apr 28 09:48:45 2026

Your job looked like:

------------------------------------------------------------
# LSBATCH: User input
#!/bin/bash

#BSUB -J Task10fix_time
#BSUB -q c02613
#BSUB -W 30
#BSUB -R "rusage[mem=200MB]"
#BSUB -gpu "num=1:mode=exclusive_process"
#BSUB -n 4
#BSUB -R "span[hosts=1]"
#BSUB -o Task10fix_time_%J.out
#BSUB -e Task10fix_time_%J.err

# Initialize Python environment
source /dtu/projects/02613_2025/conda/conda_init.sh
conda activate 02613_2026

time python Task10.py 10
time python Task10.py 12
time python Task10.py 14
time python Task10.py 16
time python Task10.py 18
time python Task10.py 20
time python Task10.py 40
time python Task10.py 60
time python Task10.py 100
time python Task10.py 500
time python Task10.py 1000
------------------------------------------------------------

TERM_MEMLIMIT: job killed after reaching LSF memory usage limit.
Exited with exit code 137.

Resource usage summary:

    CPU time :                                   7.82 sec.
    Max Memory :                                 800 MB
    Average Memory :                             -
    Total Requested Memory :                     800.00 MB
    Delta Memory :                               0.00 MB
    Max Swap :                                   -
    Max Processes :                              -
    Max Threads :                                -
    Run time :                                   14 sec.
    Turnaround time :                            15 sec.

The output (if any) is above this job summary.



PS:

Read file <Task10fix_time_28310240.err> for stderr output of this job.

